Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
eight_hours_desc;Working hours legislation aims to not only reduce the workload, but it also gives the right to a minimum number of holidays each year, restricts excessive night work and establishes the right to vacations, all this without a reduction of the workers' salaries. While wages grow and working hours decline, the people have more time for leisure and for consuming, driving demand up. At eight hours per day, almost all workers have the right to weekends off and annual vacations. Free time for leisure is at an all time high and the entertainment industry is in the middle of a boom. All over our country resorts emerge thanks to cheap hotels and inexpensive railway fares, widespread banking holidays and we watch the fading of many religious prohibitions against secular activities on Sundays.;;;;;;;x
work_hours;Max. Work Hours;;;;;;;x
movement_fourteen_hours;Maximum Work Hours Movement;;;;;;;x
movement_twelve_hours;Maximum Work Hours Movement;;;;;;;x
movement_ten_hours;Maximum Work Hours Movement;;;;;;;x
movement_eight_hours;Maximum Work Hours Movement;;;;;;;x
POLITICS_SUPPORT_REFORM;$IDEOLOGY$: $POSITIVE$% votes yes, $NEGATIVE$% votes no.($PERCENT$% of Upper House)\n;;;;;;;x
POLITICS_IN_FAVOR_TOOLTIP;($PERCENT$% of the Upper House in favor of reforms);;;;;;;x
POLITICS_UPPERHOUSE_CHART_TOOLTIP;$PERCENT$% of the Upper House are $IDEOLOGY$\n;;;;;;;x
POLITICS_UPPERHOUSE;Upper House;;;;;;;x
HAVE_INDUSTRIAL_SCORE_LESS_THAN;Have less Industrial Score than: ;;;;;;;x
CHANGE_GOODS;Change trade goods in 即$PROV$劬 to 即$GOOD$劬.\n;;;;;;;x
HAVE_LESS_TOTAL_PORTS_THAN;Have equal or less ports than: ;;;;;;;x
HAVE_MORE_TOTAL_PORTS_THAN;Have equal or more ports than: ;;;;;;;x
TOTAL_AMOUNT_OF_SHIPS;Total amount of ships: 即$COUNT$劬 \n;;;;;;;x
LESS_AMOUNT_OF_SHIPS;Less amount of ships than: 即$COUNT$劬 \n;;;;;;;x
ibadi;Ibadi;;;;;;;x
HAS_RECENTLY_LOST_WAR;Have lost a war in the last five years.;;;;;;;x
NOT_IN_ELECTION_CAMPAIGN;is NOT in an election campaign.;;;;;;;x
PEACE_WE_DECLINE_2;We have declined the peace offer from;;;;;;;x
PEACE_WE_ACCEPT_2;We have accepted a peace offer from;;;;;;;x
CALCULATED_WARSCORE;Peace offer value: $VAL$;;;;;;;x
CRISIS_BACK_DOWN_WE_DECLINE_2;We have declined the peace offer from;;;;;;;x
HAVE_LESS_VASSALS_THAN;Have less vassals than ;;;;;;;x
BUDGET_ADMIN_EFFICIENCY_DESC2;Our 即country administrative efficiency劬 determines the effectiveness of social reforms and tariffs. Our total spending also increases the ability to fight organized crime.;;;;;;;x
ADM_DESC;Spending on administration allows your bureaucrats to run and maintain a healthy bureaucracy, increasing our tariff efficiency and the rate of pop promotion.;;;;;;;x
NO_POPS_OF_TYPE;There are no pops of this type in our country.;;;;;;;x
NAT_STOCK_DESC;Costs of trade to fill our national stockpile. Includes spending with construction, naval supplies, land units supplies and overseas maintenance.;;;;;;;x
IND_SUP_DESC;Costs of government subsidizing of factories. National cash reserves will be used to help factories buy goods needed and pay worker salaries.;;;;;;;x
DIST_DEFENCE;Military Spending;;;;;;;x
DEFENCE_DESC;The military spending goes towards paying your soldiers and officers.;;;;;;;x
SOCIAL_DESC2;The social spending budget goes towards funding your enacted social reforms. The amount of money to distribute depends on your 即country administrative efficiency劬.;;;;;;;x
TAX_MIDDLE_DESC;This controls how much of the middle strata's income will be collected as tax. Too heavy taxation will leave them less money to spend on their own needs or businesses.;;;;;;;x
TARIFFS_DESC;Tariffs impose an extra cost on imported goods, with the proceeds going to the national treasury. Negative tariffs can be used to help subsidize imports for anyone in your nation.;;;;;;;x
precious_metal_desc;Gold, silver, diamonds, pearls and other precious goods are not sold as normal goods but are directly converted to money.;;;;;;;x
GOLD;Precious Goods;;;;;;;x
BUDGET_GOLD_INCOME_DESC;Income from precious goods.;;;;;;;x
BUDGET_GOLD;Precious Goods: 即$VAL$劬;;;;;;;x
EDU_DESC;The education budget is used to pay the intellectuals and influence literacy.;;;;;;;x
MIL_COST_DESC;Supply costs for your military, Army and Navy, not including construction costs, salaries or overseas maintenance of provinces.;;;;;;;x
STOCKPILE_COST_ESTIMATED;The National Stockpile consists of the expenses with the Army, Navy, construction budget and the maintenance of overseas provinces.\nWe 即estimate? tomorrow's stockpile purchases will cost:;;;;;;;x
BUDGET_OVERSEAS;Overseas Maintenance;;;;;;;x
BUDGET_CONSUMED_OVERSEAS;Overseas Maintenance expenses are calculated with the National Stockpile and can't be lowered.\nEstimated cost of last day's overseas goods consumption:;;;;;;;x
BUDGET_CONSUMED_MILITARY;Estimated cost of last day's military goods consumption:;;;;;;;x
BUDGET_DIPL_DESC;Costs or profits incurred through diplomacy or peace deals as a result of paid or received reparations.;;;;;;;x
congo_master;Congo Overlord;;;;;;;x
DOMINION_OF_NOCOLOR;Dominion of;;;;;;;x
SATELLITE_OF_NOCOLOR;Satellite of;;;;;;;x
SUBSTATE_OF_NOCOLOR;Substate of;;;;;;;x
HAVE_MORE_NATIONAL_PROVINCES_OCCUPIED_THAN;The percentage of occupied national provinces is greater than: ;;;;;;;x
HAVE_LESS_NATIONAL_PROVINCES_OCCUPIED_THAN;The percentage of occupied national provinces is less than: ;;;;;;;x
NEED_POSITIVE_WARSCORE;The war is not going well enough. 刪In wars were you are not the war leader, contribution is calculated individually. Even though the total warscore might be positive, what allows you to add or not war goals is your individual warscore - your individual contribution - in this war.劬;;;;;;;x
admin_spen;AI Administration Spending;;;;;;;x
educational_spen;AI Educational Spending;;;;;;;x
has_siege;Has Siege;;;;;;;x
democracy;Republic;;;;;;;x
MAPMODE_3;Revolt Risk Mapmode;;;;;;;x
MAPMODE_11;RGO Output Mapmode;;;;;;;x
MAPMODE_12;Population Density Mapmode;;;;;;;x
MAPMODE_13;Culture Mapmode;;;;;;;x
MAPMODE_14;Sphere of Influence Mapmode;;;;;;;x
MAPMODE_15;Supply Limit Mapmode;;;;;;;x
MAPMODE_16;Party Loyalty Mapmode;;;;;;;x
MAPMODE_17;Ranking Mapmode;;;;;;;x
MAPMODE_18;Migrations Mapmode;;;;;;;x
MAPMODE_20;Relations Mapmode;;;;;;;x
MAPMODE_21;Crises Mapmode;;;;;;;x
MAPMODE_22;Naval Mapmode;;;;;;;x
PV_POP_NATIONALITY;Culture;;;;;;;x
POPV_SORT_BY_RR;Rebel Faction;;;;;;;x
NATIONALITY_DISTTITLE;Culture;;;;;;;x
TERM_FOR_LIFE;No Elections in this form of government.;;;;;;;x
HAVE_LESS_BADBOY_THAN;Have less infamy than ;;;;;;;x
HAVE_AT_LEAST_ONE_OWNED_NEIGHBORING_PROVINCE;Have at least one owned neighboring province such that:;;;;;;;x
DONT_HAVE_THE_PROVINCE_MODIFIER;Do NOT have the province modifier ;;;;;;;x
HAS_NO_NATIONAL_MINORITY;Has Minorities;;;;;;;x
HAS_NOT_NATIONAL_MINORITY;Has Minorities;;;;;;;x
HAS_NATIONAL_MINORITY;Has Minorities;;;;;;;x
beifaren;North Han;;;;;;;x
nanfaren;South Han;;;;;;;x
acceptable_subsidies_l;Extended Subsidies;;;;;;;x
MONEY_IS_ATLEAST_TRIGGER;Money is at least 即$VALUE$劬?.\n;;;;;;;x
EFFECT_BUILD_IN_CAPITAL_DESC;即$BLD$? construction will take place in: 即$PROVS$?\n;;;;;;;x
ADD_WARGOAL_PRESTIGE;If we achieve this war goal, we will gain $COST$ 即prestige劬;;;;;;;x
ADD_WARGOAL_MILITANCY;If we fail to achieve this war goal, our entire population will gain $MILITANCY$ 即Militancy劬;;;;;;;x
ADD_WARGOAL_EFFECT;When we add this war goal, we will gain:;;;;;;;x
ADD_WARGOAL_SUCCESS;If we achieve this war goal, we will gain:;;;;;;;x
ADD_WARGOAL_FAILURE;If we fail to achieve this war goal, we will gain:;;;;;;;x
military_political_decision_making;Military-Political Decision-Making;;;;;;;x
army_military_political_decision_making;Military-Political Decision-Making;;;;;;;x
army_military_political_decision_making_desc;In wartime an influential Army that had lobbied for their cause for a long time could get full control not only over the execution of the war, but also over the resource management of the country. This could basically be called a Military Dictatorship governed by the General Staff.;;;;;;;x
RULE_PRIMARY_CULTURE_VOTING;\nPrimary culture can vote;;;;;;;x
RULE_CULTURE_VOTING;\nAccepted cultures can vote;;;;;;;x
RULE_ALL_VOTING;\nAll cultures can vote;;;;;;;x
lacking_writing_system;Lacks Writing System;;;;;;;x
clay_and_douglas_draft_enacted;Clay and Douglas Draft Signed;;;;;;;x
wilmot_proviso_providing;Wilmot Proviso Signed;;;;;;;x
timber;Wood;;;;;;;x
timber_RGO_SIZE;Wood lodge size;;;;;;;x
aeroplane_factory_desc;Most aircraft in the era are constructed from wood, using metal sockets to joint members and making use of piano wire or stranded steel cable for bracing. Wooden construction typically involved several different types of timber, with careful use of different woods according to their mechanical properties and they were typically covered in a variety of fabrics including rubberized cotton and varnished silk. The first engine design to be widely used for powering aircraft was the Antoinette water-cooled V8 engine, believed to be the very first V-form eight-cylinder internal combustion engine ever placed in production.;;;;;;;x
barrel_factory_desc;The tank is the 20th century realization of an ancient concept: that of providing troops with mobile protection and firepower and it was born of the need to break the domination of trenches, barbed wire and machine guns over the battlefields. The internal combustion engine, armor plate, and the continuous track were key innovations leading to the invention of the modern tank. One of the earliest used designs was a rhomboid vehicle with a low center of gravity and long track length, able to negotiate broken ground and cross trenches while the main armament was carried in sponsons on the hull sides.;;;;;;;x
automobile_factory_desc;Early automobiles, known as "Horseless Carriages", were simple vehicles with two or four stroke combustion engines capable of 2/3 horsepower (0.50 kW) at 250 rpm. Featuring an open crankcase and the use of a pushrod-operated poppet valve for exhaust, a large horizontal flywheel that stabilized the single-cylinder engine's power output and an evaporative carburettor controlled by a sleeve valve to regulate power and engine speed. They were produced in small workshops but evolved fast, with the simple open metal frame soon giving way to chassis with glass windows.;;;;;;;x
telephone_factory_desc;The earliest telephones had only one wire for both transmitting and receiving of audio, but the design was quickly replaced by the candlestick telephone. It featured a base with a vertical cylindrical neck extending upright for up to 10 inches in length. At the top of the stand was mounted a carbon microphone (transmitter) to speak into, and a switchhook extending sideways upon which an ear piece (receiver) was hung. In order to make or answer a telephone call, the user lifted the receiver off the switchhook, thereby activating an internal switch connecting the telephone to the telephone line.;;;;;;;x
electric_gear_factory_desc;The age of electricity began in 1882 when Thomas A. Edison introduced a system of electric lighting in New York City. Electric lighting quickly spread across the United States and was soon adopted in Europe. The electrical components industry was born, producing a variety of electric components for cars, telephones, gramophones and industrial machinery in general as the electrification in the industry advanced. Electric gear is needed for a variety of things, among them automobiles, telephones, radios and aeroplanes.;;;;;;;x
machine_parts_factory_desc;The Industrial Revolution received a further boost with the popularization of railways. For the machinery industry this brought all sorts of new work with new machinery for metallurgy, machine tools for metalworking and production of steam engines for trains. In addition, the emerging machine factories started making machines for production machines as textile machinery, compressors, agricultural machinery, and engines for ships. In time the market for the machine industry became wider, specialized products were manufactured for a greater national and often international market.;;;;;;;x
fuel_refinery;Oil Refinery;;;;;;;x
fuel_refinery_desc;An oil refinery is an industrial process plant where crude oil is processed and refined into more useful products such as petroleum naphtha, gasoline, diesel fuel, asphalt base, heating oil, kerosene and liquefied petroleum gas. In the Refinery, crude oil is separated into fractions by fractional distillation. The fractions at the top of the fractionating column have lower boiling points than the fractions at the bottom. The heavy bottom fractions are often cracked into lighter, more useful products. All of the fractions are processed further in other refining units.;;;;;;;x
radio_factory_desc;AM radio uses amplitude modulation, in which the amplitude of the transmitted signal is made proportional to the sound amplitude captured (transduced) by the microphone, while the transmitted frequency remains unchanged. It can be a TRF receiver or a superheterodyne receiver, the latter typically using 6 triodes: a mixer, local oscillator, two IF and two audio amplifier stages, with an IF of 45 kHz. The radio case could be made of Bakelite or wood and the insides typically were made out of a variety of metals and vacuum tubes, with the occasional rubber to isolate.;;;;;;;x
synthetic_oil_factory;Coal Liquefaction Plant;;;;;;;x
synthetic_oil_factory_desc;The main methods of direct conversion of coal to liquids by hydrogenation process is the Bergius process. In this process, the coal is finely ground and dried in a stream of hot gas. The dry product is mixed with heavy oil recycled from the process and a catalyst is typically added to the mixture. Usually, iron sulphides present in the coal may have sufficient catalytic activity for the process. The mixture is then pumped into a reactor and the reaction occurs between 400 to 500 *C and 20 to 70 MPa hydrogen pressure. The reaction produces heavy oils, middle oils, gasoline, and gases.;;;;;;;x
steamer_shipyard_desc;The key innovation that made steamers viable is the change from the paddle-wheel to the screw-propeller for propulsion. Steam engines are designed with the power delivered at the bottom of the machinery, to give direct drive to the propeller shaft, where it passes to the stern tube through the hull. Since the motive power of screw propulsion is delivered along the shaft, a thrust bearing is needed to transfer that load without excessive friction.;;;;;;;x
clipper_shipyard_desc;Clippers are fast vessels with three masts and a square rig. They are generally narrow for their length, can carry limited bulk freight and have a large total sail area. Optimized for speed, they are too fine-lined to carry much cargo. Clippers typically carry extra sails such as skysails and moonrakers on the masts and studdingsails on booms extending out from the hull or yards, which required extra hands to handle them.;;;;;;;x
luxury_clothes_factory_desc;Garment made of a single piece of the finest silk, its unique color acquired by repeated immersions in dyes whose shades were suggestive of moonlight or of the watery reflections of the Venetian lagoons, clothing embroiled with gold threads, handmade printed silk square scarves. The curvaceous S-Bend silhouette dominated fashion for women, the corset tightly laced at the waist which forced the hips back. Men wore tight-fitting, calf length frock coats and a waistcoat or vest. The vests were single - or double-breasted, with shawl or notched collars and accompanied by a crane or a hat.;;;;;;;x
luxury_furniture_factory_desc;Dark or gilded carved wood and richly patterned fabrics, intricate gold ornaments, cushions and fabric made out of silk, the finest or most exotic wood in the world used in furniture. Luxury furniture designers use and modify many styles taken from various time periods in history like Gothic, Tudor, Elizabethan, English Rococo, Neoclassical and others. The Gothic and Rococo revival style are the most common styles to be seen in furniture during this time in history. Styles are mixed with the introduction of middle east and Asian influences in furniture, fittings, and interior decoration.;;;;;;;x
steel_factory;Steel Mill;;;;;;;x
steel_factory_desc;Steel is an alloy of iron and other elements, primarily carbon, used in construction and other applications. When iron is smelted from its ore it contains more carbon than is desirable. To become steel, it must be reprocessed to reduce the carbon to the correct amount, at which point other elements can be added. Steel mills cast the raw iron into ingots which are stored until further refinement processes. The steel ingots are then heated in a soaking pit and hot rolled into slabs, blooms, or billets. Those are rolled into sheet metal, plates, bars, rods, wires and structural steel, such as I-beams and rails.;;;;;;;x
artillery_factory_desc;The first stage of artillery production is to create an exact model of the gun, mortar, or howitzer. This is built up upon a tapered wooden spindle, from eight to 12 feet in length and about two inches less than the model in diameter. The spindle is then set upon a wooden turning frame and covered with grease or soap to aid in its eventual removal from the mould. A coat of a lye mixture is spread over the interior surface to prevent the molten metal of the casting adhering to the walls of the mould. The mould is then taken to the casting pit to be annealed.;;;;;;;x
small_arms_factory_desc;The basic equipment of the military, encompassing small arms such as muskets, rifled muskets, pistols, revolvers and rifles. Rifled muskets, the most common firearm in the mid 19th century was wrought in iron, forged as one piece, annealed, and machined to the configuration of a threaded plug extending from one leg of an L-shaped tang. It was carburized for wear resistance, and finished in wood in the stock and barrel bands. Some of them were rifled while old musket models weren't, and they typically came with a bayonet and a ramrod.;;;;;;;x
furniture_factory_desc;Well off pops live in very comfortable houses, although their servants lived in cramped quarters, often in the attic. During the 19th century, for the first time in history furniture was mass-produced. That meant it was cheaper but unfortunately standards of design fell. In the early 19th century skilled workers usually lived in 'through houses' i.e. ones that were not joined to the backs of other houses while the general populace often lived in 'back-to-backs'. These were houses of three (or sometimes only two) rooms, one of top of the other.;;;;;;;x
paper_mill_desc;The paper mill uses a Fourdrinier machine to make paper from vegetable fibers such as wood pulp. The machine is composed of a conveyor belt woven from bronze in the forming section, where a slurry of fiber (usually wood or other vegetable fibers) is drained to create a continuous paper web. After the forming section the wet web passes through a horizontal drainage area, referred to as the drainage table, thus creating a continuous production of Paper. Paper is used for books, newspapers and other means of information.;;;;;;;x
regular_clothes_factory;Clothes Factory;;;;;;;x
regular_clothes_factory_desc;During the industrial revolution, fabric production was mechanized with machines powered by waterwheels and steam-engines. Production shifted from small cottage based production to mass production based on assembly line organization, with the sewing machine revolutionized clothes productions. The original machine was made of wood and uses a barbed needle which passes downward through the cloth to grab the thread and pull it up to form a loop to be locked by the next loop.;;;;;;;x
explosives_factory_desc;The explosives factory manufacture a variety of components for industrial and military use like nitroglycerin, dynamite and black powder. In the early 19th century black power was the main fabricated component, used to mine for minerals, break rocks, clear fields and make roads. With the invention of dynamite, mines could be dug deeper and more quickly, and uneconomical deposits thus became profitable. Still, the main use of explosives was in the military industry: bombs, gunpowder, ordnances. For infantry, artillery or sappers, the use of explosives and gunpowder was central in the army.;;;;;;;x
ammunition_factory_desc;Swaging, rather than casting, was the preferred manufacturing technique during the 19th century for ammunition. Swaged bullets are bullets manufactured by swaging room temperature metals into a die to form it into the shape of a bullet. The other common manufacturing method is casting, which uses molten metals poured into a mold. Disadvantages became evident as loadings shifted to smokeless powder in the late 19th century and manufacturers of high-velocity military ammunition modified their bullet swaging process to apply a thin sheet of stronger metal over the soft lead bullet.;;;;;;;x
canned_food_factory_desc;The canning concept is based on experimental food preservation work in glass containers by the French inventor Nicholas Appert. The fabrication of most cans results in at least one "rim", a narrow ring whose outside diameter is slightly larger than that of the rest of the can. The flat surfaces of rimmed cans are recessed from the edge of any rim (toward the middle of the can) by about the width of the rim: the inside diameter of a rim, adjacent to this recessed surface, is slightly smaller than the inside diameter of the rest of the can. Canned food is mainly used for military rations.;;;;;;;x
dye_factory;Synthetic Dyeworks;;;;;;;x
dye_factory_desc;Natural dye is only present in small amounts and its extraction is often inefficient, so they are usually expensive. In an experiment with a compound called aniline, one of the simplest chemical components of coal tar, one inventor discovered that an alcohol extracted purple color, which readily dyed silk, and was much more stable in sunlight than any other purple dye in use. In the Synthetic Dyeworks dyes are mixed, synthesized in a reactor, filtered for impurities, dried out and then blended. Along the way many other additives, solvents and chemical compounds are used to instigate reactions.;;;;;;;x
liquor;Beverages;;;;;;;x
liquor_distillery;Bottling Works;;;;;;;x
liquor_distillery_desc;The earliest reference to carbonated ginger beer is in a Practical Treatise on Brewing. published in 1809. The drinking of either natural or artificial mineral water was considered at the time to be a healthy practice, and was promoted by advocates of temperance. Pharmacists selling mineral waters began to add herbs and chemicals to unflavored mineral water. They used birch bark, dandelion, sarsaparilla, fruit extracts, and other substances. Flavorings were also added to improve the taste.;;;;;;;x
winery_desc;The wine-making process involves the fermentation of fruit, with natural yeast or not, as well as blending. The malo-lactic conversion happens after, which is a bacterial process which converts "crisp, green apple" malic acid to "soft, creamy" lactic acid softening the taste of the wine. The wine is sometimes transferred to oak barrels to mature for a period of weeks or months. The wine must be settled or clarified and adjustments made prior to bottling. The process produces wastewater, pomace, and lees that require collection, treatment, and disposal or beneficial use.;;;;;;;x
lumber_mill;Sawmill;;;;;;;x
lumber_mill_desc;At the sawmill, the logs are cut into boards using equipment such as circular saws and bandsaws. This is called conversion. The first stage of conversion is a process called breaking down, which means rough sawing. The second stage is called resawing and refers to more accurate / precise cutting and finishing, such as planing and further machining. The introduction of steam power in the 19th century created many new possibilities for mills, with steam powered sawmills being far more mechanized and scrap lumber from the mill providing a ready fuel source for firing the boiler.;;;;;;;x
fabric_factory;Textile Mill;;;;;;;x
fabric_factory_desc;Fabric is a tightly woven textile made in a Textile Mill which is, among other things, used to produce sails for ships as well as clothing. With the Cartwright Loom, the Spinning Mule and the Boulton & Watt steam engine, the pieces were in place to build a mechanized textile industry. From this point there were no new inventions, but a continuous improvement in technology as the mill-owner strove to reduce cost and improve quality. Developments in the transport infrastructure facilitated the import of raw materials and export of finished cloth, diminishing costs and increasing profits.;;;;;;;x
cement_factory_desc;In 1824 Joseph Aspdin, a British bricklayer turned builder, patented a chemical process for making portland cement which was an important advance in the building trades. This process involves sintering a mixture of clay and limestone to about 1,400*C (2,552*F), then grinding it into a fine powder which is then mixed with water, sand and gravel to produce concrete. Concrete is used to build factories, forts, shipyards, buildings, sewage systems and tunnels. Its use quickly became widespread in civil and military construction.;;;;;;;x
glass_factory_desc;A new method of producing glass, known as the cylinder process, was developed in Europe during the early 19th century. In 1832, this process was used by the Chance Brothers to create sheet glass. This advancement allowed for larger panes of glass to be created without interruption, thus freeing up the space planning in interiors as well as the fenestration of buildings. The other glass-making method is glassblowing which produces bottles and other containers. Glass is used for a variety of appliances like bottles, windows, bowls, vases, lamps, jars, vacuum tubes and light bulbs.;;;;;;;x
fertilizer_factory_desc;In this factory fertilizer is created out of guano, sulphur or bone meal. The most common way to create fertilizer is the Birkeland-Eyde process. This process was used to fix atmospheric nitrogen (N2) into nitric acid (HNO3), one of several chemical processes generally referred to as nitrogen fixation. The resultant nitric acid was then used as a source of nitrate (NO3-) for the fertilizers. These fertilizers are used to increase the productivity of farms or the chemical components are further refined to make explosives.;;;;;;;x
MODIFIER_CB_GENERATION_SPEED_MODIFIER;Casus Belli Acquisition Speed;;;;;;;x
MODIFIER_MOBILIZATION_IMPACT;Mobilization Impact;;;;;;;x
GREAT_WARS_ENABLED_DESC;Great Wars are discovered.\n;;;;;;;x
GREAT_WARS_DISABLED_DESC;Great Wars are undiscovered yet.\n;;;;;;;x
HAVE_NOT_A_PORT_IN;Do NOT have a port in ;;;;;;;x
IN_SOCIAL_MOVEMENT;in social movement\n;;;;;;;x
NOT_IN_SOCIAL_MOVEMENT;not in social movement\n;;;;;;;x
IN_POLITICAL_MOVEMENT;in political movement\n;;;;;;;x
NOT_IN_POLITICAL_MOVEMENT;not in political movement\n;;;;;;;x
NEUTRALITY_EFFECT;The nation becomes neutral, dissolving all alliances and setting all satellites free.;;;;;;;x
INFLUENCE_CHANGE;即$ACTIVE$劬 influence with 即$PASSIVE$劬 changes by $MUCH$.\n;;;;;;;x
THE_CAPITAL_IS_NOT;The Capital Is Not ;;;;;;;x
ENDGAME_DESC;One hundred momentous years have passed and we have entered the modern age. The world is a radically different place, how did your country do?;;;;;;;x
DIPLOMACY_FILTER_NORTH_AMERICA;North America;;;;;;;x
north_america;North America;;;;;;;x
siberian;Siberian Minor;;;;;;;x
tanzimat_reforms_enacted;Tanzimat Reforms Enacted;;;;;;;x
indo_iranian;Indo-Iranian;;;;;;;x
yazidi;Yazidi;;;;;;;x
yazidi_group;Yazidi Group;;;;;;;x
islamic_law;Islamic Law;;;;;;;x
EFFECT_CRISIS_INTEREST;$COUNTRY$ declares interest in the current crisis\n;;;;;;;x
aristocrats;Landowners;;;;;;;x
appointed_desc;Landowners or capitalists have been assigned seats in the Upper House by the leader of the country.;;;;;;;x
landed_voting_desc;Only Landowners and Capitalists may vote.;;;;;;;x
